"Madre","flag dichiarante","SI","evento.madre","flagDichiarante",""
"Madre","flag comparente","SI","evento.madre","flagComparente",""
"Madre","flag firmatario","SI","evento.madre","flagFirmatario",""
"Padre","Cognome","NO","evento.padre","cognome","146,109"
"Padre","Nome","SI","evento.padre","nome",""
"Padre","Sesso","SI","evento.padre","sesso",""
"Padre","Data nascita","SI","evento.padre","dataNascita",""
"Padre","Stato di nascita","SI","evento.padre","idStatoNascita",""
"Padre","Stato di nascita - Descrizione","SI","evento.padre","nomeStatoNascita",""
"Padre","Provincia di nascita","NO","evento.padre","idProvinciaNascita",""
"Padre","Provincia di nascita - Descrizione","NO","evento.padre","siglaProvinciaNascita","109"
"Padre","Comune di nascita","NO","evento.padre","idComuneNascita",""
"Padre","Comune di nascita - Descrizione","NO","evento.padre","nomeComuneNascita","109"
"Padre","Nazionalita","SI","evento.padre","idNazionalita",""
"Padre","Nazionalita - Descrizione","SI","evento.padre","nazionalita",""
"Padre","Stato di residenza","SI","evento.padre","idStatoResidenza",""
"Padre","Stato di residenza - Descrizione","SI","evento.padre","nomeStatoResidenza",""
"Padre","Provincia di residenza","NO","evento.padre","idProvinciaResidenza",""
"Padre","Provincia di residenza - Descrizione","NO","evento.padre","siglaProvinciaResidenza","109"
"Padre","Comune di residenza","NO","evento.padre","idComuneResidenza",""
"Padre","Comune di residenza - Descrizione","NO","evento.padre","nomeComuneResidenza","109"
"Padre","Indirizzo di residenza","NO","evento.padre","indirizzoResidenza","109"
"Padre","flag dichiarante","SI","evento.padre","flagDichiarante",""
"Padre","flag comparente","SI","evento.padre","flagComparente",""
"Padre","flag firmatario","SI","evento.padre","flagFirmatario",""
"Figlio","Cognome","NO","evento.intestatari[0]","cognome","146,109"
"Figlio","Nome","SI","evento.intestatari[0]","nome",""
"Figlio","Sesso","SI","evento.intestatari[0]","sesso",""
"Figlio","Data nascita","SI","evento.intestatari[0]","dataNascita",""
"Figlio","Stato di nascita","SI","evento.intestatari[0]","idStatoNascita",""
"Figlio","Stato di nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita",""
"Figlio","Provincia di nascita","NO","evento.intestatari[0]","idProvinciaNascita",""
"Figlio","Provincia di nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita","109"
"Figlio","Comune di nascita","NO","evento.intestatari[0]","idComuneNascita",""
"Figlio","Comune di nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita","109"
"Figlio","Nazionalita","SI","evento.intestatari[0]","idNazionalita",""
"Figlio","Nazionalita - Descrizione","SI","evento.intestatari[0]","nazionalita",""
"Figlio","Stato di residenza","SI","evento.intestatari[0]","idStatoResidenza",""
"Figlio","Stato di residenza - Descrizione","SI","evento.intestatari[0]","nomeStatoResidenza",""
"Figlio","Provincia di residenza","NO","evento.intestatari[0]","idProvinciaResidenza",""
"Figlio","Provincia di residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza","109"
"Figlio","Comune di residenza","NO","evento.intestatari[0]","idComuneResidenza",""
"Figlio","Comune di residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza","109"
"Figlio","Indirizzo di residenza","NO","evento.intestatari[0]","indirizzoResidenza","109"
"Figlio","flag dichiarante","SI","evento.intestatari[0]","flagDichiarante",""
"Figlio","flag comparente","SI","evento.intestatari[0]","flagComparente",""
"Figlio","flag firmatario","SI","evento.intestatari[0]","flagFirmatario",""
"Dati Riconoscimento - Dati di morte","data","NO","evento.datiDiMorte","dataMorte",""
"Dati Riconoscimento - Dati di morte","Ora","NO","evento.datiDiMorte","oraMorte",""
"Dati Riconoscimento - Dati di morte","minuti","NO","evento.datiDiMorte","minutoMorte",""
"Dati Riconoscimento - Dati di morte","stato","NO","evento.datiDiMorte","idStatoMorte",""
"Dati Riconoscimento - Dati di morte","provincia","NO","evento.datiDiMorte","siglaProvinciaMorte",""
"Dati Riconoscimento - Dati di morte","comune","NO","evento.datiDiMorte","idComuneMorte",""
"Dati Riconoscimento - Dati di morte","indirizzo","NO","evento.datiDiMorte","indirizzoMorte",""
"Dati Riconoscimento - Dati di morte","Dati prodotti","NO","evento.datiEventoRiconoscimento","datiProdotti",""
"Dati Riconoscimento - Generalità discendenti","Cognome","NO","evento.datiEventoRiconoscimento.discendenti[0]","cognome",""
"Dati Riconoscimento - Generalità discendenti","Nome","NO","evento.datiEventoRiconoscimento.discendenti[0]","nome",""
"Dati Riconoscimento - Generalità discendenti","Sesso","NO","evento.datiEventoRiconoscimento.discendenti[0]","sesso",""
"Dati Riconoscimento - Generalità discendenti","Data nascita","NO","evento.datiEventoRiconoscimento.discendenti[0]","dataNascita",""
"Dati Riconoscimento - Generalità discendenti","Stato di nascita","NO","evento.datiEventoRiconoscimento.discendenti[0]","idStatoNascita",""
"Dati Riconoscimento - Generalità discendenti","Stato di nascita - Descrizione","NO","evento.datiEventoRiconoscimento.discendenti[0]","nomeStatoNascita",""
"Dati Riconoscimento - Generalità discendenti","Provincia di nascita","NO","evento.datiEventoRiconoscimento.discendenti[0]","idProvinciaNascita",""
"Dati Riconoscimento - Generalità discendenti","Provincia di nascita - Descrizione","NO","evento.datiEventoRiconoscimento.discendenti[0]","siglaProvinciaNascita",""
"Dati Riconoscimento - Generalità discendenti","Comune di nascita","NO","evento.datiEventoRiconoscimento.discendenti[0]","idComuneNascita",""
"Dati Riconoscimento - Generalità discendenti","Comune di nascita - Descrizione","NO","evento.datiEventoRiconoscimento.discendenti[0]","nomeComuneNascita",""
"Dati Riconoscimento - Generalità discendenti","Nazionalita","NO","evento.datiEventoRiconoscimento.discendenti[0]","idNazionalita",""
"Dati Riconoscimento - Generalità discendenti","Nazionalita - Descrizione","NO","evento.datiEventoRiconoscimento.discendenti[0]","nazionalita",""
"Dati Riconoscimento - Generalità discendenti","Stato di residenza","NO","evento.datiEventoRiconoscimento.discendenti[0]","idStatoResidenza",""
"Dati Riconoscimento - Generalità discendenti","Stato di residenza - Descrizione","NO","evento.datiEventoRiconoscimento.discendenti[0]","nomeStatoResidenza",""
"Dati Riconoscimento - Generalità discendenti","Provincia di residenza","NO","evento.datiEventoRiconoscimento.discendenti[0]","idProvinciaResidenza",""
"Dati Riconoscimento - Generalità discendenti","Provincia di residenza - Descrizione","NO","evento.datiEventoRiconoscimento.discendenti[0]","siglaProvinciaResidenza",""
"Dati Riconoscimento - Generalità discendenti","Comune di residenza","NO","evento.datiEventoRiconoscimento.discendenti[0]","idComuneResidenza",""
"Dati Riconoscimento - Generalità discendenti","Comune di residenza - Descrizione","NO","evento.datiEventoRiconoscimento.discendenti[0]","nomeComuneResidenza",""
"Dati Riconoscimento - Generalità discendenti","Indirizzo di residenza","NO","evento.datiEventoRiconoscimento.discendenti[0]","indirizzoResidenza",""
"Dati Riconoscimento - Generalità discendenti","flag dichiarante","NO","evento.datiEventoRiconoscimento.discendenti[0]","flagDichiarante",""
"Dati Riconoscimento - Generalità discendenti","flag comparente","NO","evento.datiEventoRiconoscimento.discendenti[0]","flagComparente",""
"Dati Riconoscimento - Generalità discendenti","flag firmatario","NO","evento.datiEventoRiconoscimento.discendenti[0]","flagFirmatario",""
"Atto Nascita Figlio","Id atto","NO","evento.datiEventoRiconoscimento.attoNascita","idAnsc",""
"Atto Nascita Figlio","Provincia registrazione","SI","evento.datiEventoRiconoscimento.attoNascita","idProvinciaRegistrazione",""
"Atto Nascita Figlio","Provincia registrazione - Descrizione","SI","evento.datiEventoRiconoscimento.attoNascita","siglaProvinciaRegistrazione",""
"Atto Nascita Figlio","Comune registrazione","SI","evento.datiEventoRiconoscimento.attoNascita","idComuneRegistrazione",""
"Atto Nascita Figlio","Comune registrazione - Descrizione","SI","evento.datiEventoRiconoscimento.attoNascita","nomeComuneRegistrazione",""
"Atto Nascita Figlio","Tipo evento","SI","evento.datiEventoRiconoscimento.attoNascita","idtipocontenuto",""
"Atto Nascita Figlio","Numero Comunale","SI","evento.datiEventoRiconoscimento.attoNascita","numeroatto",""
"Atto Nascita Figlio","Anno atto","SI","evento.datiEventoRiconoscimento.attoNascita","annoAtto",""
"Atto Nascita Figlio","Data atto","SI","evento.datiEventoRiconoscimento.attoNascita","dataformazione",""
"Atto Nascita Figlio","Tipo registro","SI","evento.datiEventoRiconoscimento.attoNascita","tipologia",""
"Atto Nascita Figlio","Parte","NO","evento.datiEventoRiconoscimento.attoNascita","parte",""
"Atto Nascita Figlio","Serie","NO","evento.datiEventoRiconoscimento.attoNascita","serie",""
"Assenso figlio","Id atto","NO","evento.datiEventoRiconoscimento.assensoAtto","idAnsc",""
"Assenso figlio","Provincia registrazione","NO","evento.datiEventoRiconoscimento.assensoAtto","idProvinciaRegistrazione",""
"Assenso figlio","Provincia registrazione - Descrizione","NO","evento.datiEventoRiconoscimento.assensoAtto","siglaProvinciaRegistrazione",""
"Assenso figlio","Comune registrazione","NO","evento.datiEventoRiconoscimento.assensoAtto","idComuneRegistrazione",""
"Assenso figlio","Comune registrazione - Descrizione","NO","evento.datiEventoRiconoscimento.assensoAtto","nomeComuneRegistrazione",""
"Assenso figlio","Tipo evento","NO","evento.datiEventoRiconoscimento.assensoAtto","idtipocontenuto",""
"Assenso figlio","Numero Comunale","NO","evento.datiEventoRiconoscimento.assensoAtto","numeroatto",""
"Assenso figlio","Anno atto","NO","evento.datiEventoRiconoscimento.assensoAtto","annoAtto",""
"Assenso figlio","Data atto","NO","evento.datiEventoRiconoscimento.assensoAtto","dataformazione",""
"Assenso figlio","Tipo registro","NO","evento.datiEventoRiconoscimento.assensoAtto","tipologia",""
"Assenso figlio","Parte","NO","evento.datiEventoRiconoscimento.assensoAtto","parte",""
"Assenso figlio","Serie","NO","evento.datiEventoRiconoscimento.assensoAtto","serie",""
"Consenso madre","Id atto","NO","evento.consensoMadre.atto","idAnsc",""
"Consenso madre","Provincia registrazione","NO","evento.consensoMadre.atto","idProvinciaRegistrazione",""
"Consenso madre","Provincia registrazione - Descrizione","NO","evento.consensoMadre.atto","siglaProvinciaRegistrazione","109"
"Consenso madre","Comune registrazione","NO","evento.consensoMadre.atto","idComuneRegistrazione",""
"Consenso madre","Comune registrazione - Descrizione","NO","evento.consensoMadre.atto","nomeComuneRegistrazione","109"
"Consenso madre","Tipo evento","NO","evento.consensoMadre.atto","idtipocontenuto",""
"Consenso madre","Numero Comunale","NO","evento.consensoMadre.atto","numeroatto","109"
"Consenso madre","Anno atto","NO","evento.consensoMadre.atto","annoAtto","109"
"Consenso madre","Data atto","NO","evento.consensoMadre.atto","dataformazione","109"
"Consenso madre","Tipo registro","NO","evento.consensoMadre.atto","tipologia","109"
"Consenso madre","Parte","NO","evento.consensoMadre.atto","parte","109"
"Consenso madre","Serie","NO","evento.consensoMadre.atto","serie","109"
"Consenso madre","Presentazione documenti","NO","evento.consensoMadre","datiProdotti",""
"Consenso madre","Data formazione documento","NO","evento.consensoMadre.altroUfficiale","dataTrascrizione","109"
"Consenso madre","Estremi documento","NO","evento.consensoMadre.altroUfficiale","estremiDocumento","109"
"Consenso madre","Nome ente","NO","evento.consensoMadre.altroUfficiale","nomeEnte","109"
"Consenso madre","Provincia ente","NO","evento.consensoMadre.altroUfficiale","idProvinciaEnte",""
"Consenso madre","Provincia ente - Descrizione","NO","evento.consensoMadre.altroUfficiale","siglaProvinciaEnte","109"
"Consenso madre","Comune ente","NO","evento.consensoMadre.altroUfficiale","idComuneEnte",""
"Consenso madre","Comune ente - Descrizione","NO","evento.consensoMadre.altroUfficiale","nomeComuneEnte","109"
"Sentenza di consenso","Data formazione documento","NO","evento.consensoMadre.sentenzaTribunale","dataTrascrizione","109"
"Sentenza di consenso","Estremi documento","NO","evento.consensoMadre.sentenzaTribunale","estremiDocumento","109"
"Sentenza di consenso","Nome ente","NO","evento.consensoMadre.sentenzaTribunale","nomeEnte","109"
"Sentenza di consenso","Provincia ente","NO","evento.consensoMadre.sentenzaTribunale","idProvinciaEnte",""
"Sentenza di consenso","Provincia ente - Descrizione","NO","evento.consensoMadre.sentenzaTribunale","siglaProvinciaEnte","109"
"Sentenza di consenso","Comune ente","NO","evento.consensoMadre.sentenzaTribunale","idComuneEnte",""
"Sentenza di consenso","Comune ente - Descrizione","NO","evento.consensoMadre.sentenzaTribunale","nomeComuneEnte","109"
"Atto riconoscimento materno","Avvenuto","SI","evento.riconoscimentoMadre","avvenuto",""
"Atto riconoscimento materno","Id atto","NO","evento.riconoscimentoMadre.atto","idAnsc",""
"Atto riconoscimento materno","Provincia registrazione","SI","evento.riconoscimentoMadre.atto","idProvinciaRegistrazione",""
"Atto riconoscimento materno","Provincia registrazione - Descrizione","SI","evento.riconoscimentoMadre.atto","siglaProvinciaRegistrazione",""
"Atto riconoscimento materno","Comune registrazione","SI","evento.riconoscimentoMadre.atto","idComuneRegistrazione",""
"Atto riconoscimento materno","Comune registrazione - Descrizione","SI","evento.riconoscimentoMadre.atto","nomeComuneRegistrazione",""
"Atto riconoscimento materno","Tipo evento","SI","evento.riconoscimentoMadre.atto","idtipocontenuto",""
"Atto riconoscimento materno","Numero Comunale","SI","evento.riconoscimentoMadre.atto","numeroatto",""
"Atto riconoscimento materno","Anno atto","SI","evento.riconoscimentoMadre.atto","annoAtto",""
"Atto riconoscimento materno","Data atto","SI","evento.riconoscimentoMadre.atto","dataformazione",""
"Atto riconoscimento materno","Tipo registro","SI","evento.riconoscimentoMadre.atto","tipologia",""
"Atto riconoscimento materno","Parte","NO","evento.riconoscimentoMadre.atto","parte",""
"Atto riconoscimento materno","Serie","NO","evento.riconoscimentoMadre.atto","serie",""
"Interprete","Cognome","NO","evento.interprete","cognome","195,196"
"Interprete","Nome","NO","evento.interprete","nome","195,196"
"Interprete","Sesso","NO","evento.interprete","sesso","195,196"
"Interprete","Data nascita","NO","evento.interprete","dataNascita","195,196"
"Interprete","Stato di nascita","NO","evento.interprete","idStatoNascita",""
"Interprete","Stato di nascita - Descrizione","NO","evento.interprete","nomeStatoNascita","195,196"
"Interprete","Provincia di nascita","NO","evento.interprete","idProvinciaNascita",""
"Interprete","Provincia di nascita - Descrizione","NO","evento.interprete","siglaProvinciaNascita","195,196"
"Interprete","Comune di nascita","NO","evento.interprete","idComuneNascita",""
"Interprete","Comune di nascita - Descrizione","NO","evento.interprete","nomeComuneNascita","195,196"
"Interprete","Nazionalita","NO","evento.interprete","idNazionalita",""
"Interprete","Nazionalita - Descrizione","NO","evento.interprete","nazionalita","195,196"
"Interprete","Stato di residenza","NO","evento.interprete","idStatoResidenza",""
"Interprete","Stato di residenza - Descrizione","NO","evento.interprete","nomeStatoResidenza","195,196"
"Interprete","Provincia di residenza","NO","evento.interprete","idProvinciaResidenza",""
"Interprete","Provincia di residenza - Descrizione","NO","evento.interprete","siglaProvinciaResidenza","195,196"
"Interprete","Comune di residenza","NO","evento.interprete","idComuneResidenza",""
"Interprete","Comune di residenza - Descrizione","NO","evento.interprete","nomeComuneResidenza","195,196"
"Interprete","Indirizzo di residenza","NO","evento.interprete","indirizzoResidenza","195,196"
"Interprete","flag dichiarante","NO","evento.interprete","flagDichiarante","195,196"
"Interprete","flag comparente","NO","evento.interprete","flagComparente","195,196"
"Interprete","flag firmatario","NO","evento.interprete","flagFirmatario","195,196"
"Dettagli evento","Condizioni dichiarante","SI","evento.datiDichiarante","comprensione",""
"Dettagli evento","Motivo impedimento scrittura","NO","evento.datiDichiarante","motivoImpedimentoScrittura","195"
"Dettagli evento","Presenza interprete","SI","evento","ausilioInterprete",""
"Dettagli evento","Figlio premorto","SI","evento.datiEventoRiconoscimento","preMorto",""
"Dettagli evento","Presenza discendenti","NO","evento.datiEventoRiconoscimento","presenzaDiscendenti",""
"Dettagli evento","Tipologia consenso della madre","SI","evento.consensoMadre","tipoConsenso",""
"Dettagli evento","Tipo dichiarazione assenso","SI","evento.datiEventoRiconoscimento","assensoFiglio",""
