"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Intestatario","flag comparente","SI","evento.intestatari[0]","flagComparente","","obbligatoria"
"Intestatario","Firmatario","NO","evento.intestatari[0]","flagFirmatario","","obbligatoria"
"Madre","Cognome","SI","evento.madre","cognome","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Nome","SI","evento.madre","nome","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Identificativo unico nazionale","NO","evento.madre","idANPR","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Sesso","SI","evento.madre","sesso","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Formato Data Nascita","NO","evento.madre","idFormatodata","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Formato Data Nascita - Descrizione","NO","evento.madre","formatodata","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Data nascita","SI","evento.madre","dataNascita","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Stato di nascita","SI","evento.madre","idStatoNascita","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Stato di nascita - Descrizione","SI","evento.madre","nomeStatoNascita","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Provincia di nascita","NO","evento.madre","idProvinciaNascita","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Provincia di nascita - Descrizione","NO","evento.madre","siglaProvinciaNascita","192.3","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Comune di nascita","NO","evento.madre","idComuneNascita","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Comune di nascita - Descrizione","NO","evento.madre","nomeComuneNascita","192.3","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Località estera","NO","evento.madre","localitaEsteraNascita","192.3","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Nazionalità","NO","evento.madre","idNazionalita","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Nazionalità - Descrizione","NO","evento.madre","nazionalita","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Comprensione","NO","evento.madre","tipoImpedimento","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Residenza non nota","NO","evento.madre","flagIrreperibile","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Stato di residenza","NO","evento.madre","idStatoResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Stato di residenza - Descrizione","NO","evento.madre","nomeStatoResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Provincia di residenza","NO","evento.madre","idProvinciaResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Provincia di residenza - Descrizione","NO","evento.madre","siglaProvinciaResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Comune di residenza","NO","evento.madre","idComuneResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Comune di residenza - Descrizione","NO","evento.madre","nomeComuneResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Indirizzo di residenza","NO","evento.madre","indirizzoResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","flag dichiarante","SI","evento.madre","flagDichiarante","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","flag comparente","SI","evento.madre","flagComparente","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Firmatario","SI","evento.madre","flagFirmatario","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Provincia AIRE","NO","evento.madre","idProvinciaAIRE","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Provincia AIRE - Descrizione","NO","evento.madre","siglaProvinciaAIRE","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Comune AIRE","NO","evento.madre","idComuneAIRE","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Madre","Comune AIRE - Descrizione","NO","evento.madre","nomeComuneAIRE","","evento.trascrizioneNascita.tipoRichiedente,!=,2 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Cognome","SI","evento.padre","cognome","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Nome","SI","evento.padre","nome","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Identificativo unico nazionale","NO","evento.padre","idANPR","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Sesso","SI","evento.padre","sesso","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Formato Data Nascita","NO","evento.padre","idFormatodata","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Formato Data Nascita - Descrizione","NO","evento.padre","formatodata","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Data nascita","SI","evento.padre","dataNascita","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Stato di nascita","SI","evento.padre","idStatoNascita","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Stato di nascita - Descrizione","SI","evento.padre","nomeStatoNascita","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Provincia di nascita","NO","evento.padre","idProvinciaNascita","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Provincia di nascita - Descrizione","NO","evento.padre","siglaProvinciaNascita","192.3","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Comune di nascita","NO","evento.padre","idComuneNascita","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Comune di nascita - Descrizione","NO","evento.padre","nomeComuneNascita","192.3","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Località estera","NO","evento.padre","localitaEsteraNascita","192.3","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Nazionalità","NO","evento.padre","idNazionalita","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Nazionalità - Descrizione","NO","evento.padre","nazionalita","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Comprensione","NO","evento.padre","tipoImpedimento","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Residenza non nota","NO","evento.padre","flagIrreperibile","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Stato di residenza","NO","evento.padre","idStatoResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Stato di residenza - Descrizione","NO","evento.padre","nomeStatoResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Provincia di residenza","NO","evento.padre","idProvinciaResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Provincia di residenza - Descrizione","NO","evento.padre","siglaProvinciaResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Comune di residenza","NO","evento.padre","idComuneResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Comune di residenza - Descrizione","NO","evento.padre","nomeComuneResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Indirizzo di residenza","NO","evento.padre","indirizzoResidenza","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","flag dichiarante","SI","evento.padre","flagDichiarante","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","flag comparente","SI","evento.padre","flagComparente","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Firmatario","SI","evento.padre","flagFirmatario","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Provincia AIRE","NO","evento.padre","idProvinciaAIRE","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Provincia AIRE - Descrizione","NO","evento.padre","siglaProvinciaAIRE","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Comune AIRE","NO","evento.padre","idComuneAIRE","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Padre","Comune AIRE - Descrizione","NO","evento.padre","nomeComuneAIRE","","evento.trascrizioneNascita.tipoRichiedente,!=,1 && evento.trascrizioneNascita.tipoRichiedente,!=,5"
"Atto da trascrivere","Data formazione documento","SI","evento.trascrizioneNascita.atto.enteEstero","dataTrascrizione","","obbligatoria"
"Atto da trascrivere","Estremi documento","SI","evento.trascrizioneNascita.atto.enteEstero","estremiDocumento","","obbligatoria"
"Atto da trascrivere","Nome ente","SI","evento.trascrizioneNascita.atto.enteEstero","nomeEnte","","obbligatoria"
"Atto da trascrivere","Stato ente","SI","evento.trascrizioneNascita.atto.enteEstero","nazioneEnte","","obbligatoria"
"Atto da trascrivere","Stato ente - Descrizione","SI","evento.trascrizioneNascita.atto.enteEstero","nomeNazioneEnte","","obbligatoria"
"Atto da trascrivere","Provincia ente","NO","evento.trascrizioneNascita.atto.enteEstero","idProvinciaEnte","","obbligatoria"
"Atto da trascrivere","Provincia ente - Descrizione","NO","evento.trascrizioneNascita.atto.enteEstero","siglaProvinciaEnte","","obbligatoria"
"Atto da trascrivere","Comune ente","NO","evento.trascrizioneNascita.atto.enteEstero","idComuneEnte","","obbligatoria"
"Atto da trascrivere","Comune ente - Descrizione","NO","evento.trascrizioneNascita.atto.enteEstero","nomeComuneEnte","","obbligatoria"
"Atto da trascrivere","Località estera","NO","evento.trascrizioneNascita.atto.enteEstero","comuneEstero","","obbligatoria"
"Atto nascita intestatario","Id atto","NO","evento.datiEventoRiconoscimento.attoNascita","idAnsc","","opzionale"
"Atto nascita intestatario","Provincia registrazione","SI","evento.datiEventoRiconoscimento.attoNascita","idProvinciaRegistrazione","","opzionale"
"Atto nascita intestatario","Provincia registrazione - Descrizione","SI","evento.datiEventoRiconoscimento.attoNascita","siglaProvinciaRegistrazione","","opzionale"
"Atto nascita intestatario","Comune registrazione","SI","evento.datiEventoRiconoscimento.attoNascita","idComuneRegistrazione","","opzionale"
"Atto nascita intestatario","Comune registrazione - Descrizione","SI","evento.datiEventoRiconoscimento.attoNascita","nomeComuneRegistrazione","","opzionale"
"Atto nascita intestatario","Tipo evento","SI","evento.datiEventoRiconoscimento.attoNascita","idtipocontenuto","","opzionale"
"Atto nascita intestatario","Numero Comunale","SI","evento.datiEventoRiconoscimento.attoNascita","numeroatto","","opzionale"
"Atto nascita intestatario","Anno atto","SI","evento.datiEventoRiconoscimento.attoNascita","annoAtto","","opzionale"
"Atto nascita intestatario","Data atto","NO","evento.datiEventoRiconoscimento.attoNascita","dataformazione","","opzionale"
"Atto nascita intestatario","Parte","NO","evento.datiEventoRiconoscimento.attoNascita","parte","","opzionale"
"Atto nascita intestatario","Serie","NO","evento.datiEventoRiconoscimento.attoNascita","serie","","opzionale"
"Atto nascita intestatario","Volume","NO","evento.datiEventoRiconoscimento.attoNascita","volume","","opzionale"
"Atto nascita intestatario","Tipo registro","SI","evento.datiEventoRiconoscimento.attoNascita","tipologia","","opzionale"
"Dettagli evento","Tipo cambio nome","SI","evento.trascrizioneNascita","sceltaCognome","","obbligatoria"
"Dettagli evento","Tipo richiedente","SI","evento.trascrizioneNascita","tipoRichiedente","","obbligatoria"
"Dettagli evento","Tipo richiedente - Descrizione","NO","evento.trascrizioneNascita","descrizioneTipoRichiedente","","obbligatoria"
