"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Tutore","Data nascita","SI","evento.dichiarante","dataNascita","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Stato di nascita","SI","evento.dichiarante","idStatoNascita","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Stato di nascita - Descrizione","SI","evento.dichiarante","nomeStatoNascita","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Provincia di nascita","NO","evento.dichiarante","idProvinciaNascita","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Provincia di nascita - Descrizione","NO","evento.dichiarante","siglaProvinciaNascita","192.14","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Comune di nascita","NO","evento.dichiarante","idComuneNascita","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Comune di nascita - Descrizione","NO","evento.dichiarante","nomeComuneNascita","192.14","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Località estera","NO","evento.dichiarante","localitaEsteraNascita","192.14","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Nazionalità","SI","evento.dichiarante","idNazionalita","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Nazionalità - Descrizione","SI","evento.dichiarante","nazionalita","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Comprensione","NO","evento.dichiarante","tipoImpedimento","192.14","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Residenza non nota","NO","evento.dichiarante","flagIrreperibile","192.14","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Stato di residenza","NO","evento.dichiarante","idStatoResidenza","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Stato di residenza - Descrizione","NO","evento.dichiarante","nomeStatoResidenza","192.14","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Provincia di residenza","NO","evento.dichiarante","idProvinciaResidenza","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Provincia di residenza - Descrizione","NO","evento.dichiarante","siglaProvinciaResidenza","192.14","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Comune di residenza","NO","evento.dichiarante","idComuneResidenza","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Comune di residenza - Descrizione","NO","evento.dichiarante","nomeComuneResidenza","192.14","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","Indirizzo di residenza","NO","evento.dichiarante","indirizzoResidenza","192.14","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","flag dichiarante","SI","evento.dichiarante","flagDichiarante","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","flag comparente","SI","evento.dichiarante","flagComparente","","evento.richiedente.idTipoRichiedente,!=,4"
"Tutore","flag firmatario","SI","evento.dichiarante","flagFirmatario","","evento.richiedente.idTipoRichiedente,!=,4"
"Intestatario","Cognome","NO","evento.intestatari[0]","cognome","192.14","obbligatoria"
"Intestatario","Nome","SI","evento.intestatari[0]","nome","","obbligatoria"
"Intestatario","Codice Fiscale","NO","evento.intestatari[0]","codiceFiscale","192.14","obbligatoria"
"Intestatario","Identificativo unico nazionale","NO","evento.intestatari[0]","idANPR","","obbligatoria"
"Intestatario","Sesso","SI","evento.intestatari[0]","sesso","","obbligatoria"
"Intestatario","Formato Data Nascita","NO","evento.intestatari[0]","idFormatodata","","obbligatoria"
"Intestatario","Formato Data Nascita - Descrizione","NO","evento.intestatari[0]","formatodata","192.14","obbligatoria"
"Intestatario","Data nascita","SI","evento.intestatari[0]","dataNascita","","obbligatoria"
"Intestatario","Stato Nascita","SI","evento.intestatari[0]","idStatoNascita","","obbligatoria"
"Intestatario","Stato Nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita","","obbligatoria"
"Intestatario","Provincia Nascita","NO","evento.intestatari[0]","idProvinciaNascita","","obbligatoria"
"Intestatario","Provincia Nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita","192.14","obbligatoria"
"Intestatario","Comune Nascita","NO","evento.intestatari[0]","idComuneNascita","","obbligatoria"
"Intestatario","Comune Nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita","192.14","obbligatoria"
"Intestatario","Località estera","NO","evento.intestatari[0]","localitaEsteraNascita","192.14","obbligatoria"
"Intestatario","Nazionalità","SI","evento.intestatari[0]","idNazionalita","","obbligatoria"
"Intestatario","Nazionalità   - Descrizione","SI","evento.intestatari[0]","nazionalita","","obbligatoria"
"Intestatario","Residenza non nota","NO","evento.intestatari[0]","flagIrreperibile","192.14","obbligatoria"
"Intestatario","Stato Residenza","NO","evento.intestatari[0]","idStatoResidenza","","obbligatoria"
"Intestatario","Stato Residenza - Descrizione","NO","evento.intestatari[0]","nomeStatoResidenza","192.14","obbligatoria"
"Intestatario","Provincia Residenza","NO","evento.intestatari[0]","idProvinciaResidenza","","obbligatoria"
"Intestatario","Provincia Residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza","192.14","obbligatoria"
"Intestatario","Comune Residenza","NO","evento.intestatari[0]","idComuneResidenza","","obbligatoria"
"Intestatario","Comune Residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza","192.14","obbligatoria"
"Intestatario","Indirizzo Residenza","NO","evento.intestatari[0]","indirizzoResidenza","192.14","obbligatoria"
"Intestatario","Provincia AIRE","NO","evento.intestatari[0]","idProvinciaAIRE","","obbligatoria"
"Intestatario","Provincia AIRE - Descrizione","NO","evento.intestatari[0]","siglaProvinciaAIRE","192.14","obbligatoria"
"Intestatario","Comune AIRE","NO","evento.intestatari[0]","idComuneAIRE","","obbligatoria"
"Intestatario","Comune AIRE - Descrizione","NO","evento.intestatari[0]","nomeComuneAIRE","192.14","obbligatoria"
"Intestatario","flag dichiarante","SI","evento.intestatari[0]","flagDichiarante","","obbligatoria"
"Intestatario","flag comparente","SI","evento.intestatari[0]","flagComparente","","obbligatoria"
"Intestatario","flag firmatario","SI","evento.intestatari[0]","flagFirmatario","","obbligatoria"
"Autorità mittente","Nome ente","SI","evento.trascrizioneNascita.autoritaMittente","nomeEnte","","evento.richiedente.idTipoRichiedente,!=,5"
"Autorità mittente","Provincia ente","SI","evento.trascrizioneNascita.autoritaMittente","idProvinciaEnte","","evento.richiedente.idTipoRichiedente,!=,5"
"Autorità mittente","Provincia ente - Descrizione","NO","evento.trascrizioneNascita.autoritaMittente","siglaProvinciaEnte","","evento.richiedente.idTipoRichiedente,!=,5"
"Autorità mittente","Comune ente","SI","evento.trascrizioneNascita.autoritaMittente","idComuneEnte","","evento.richiedente.idTipoRichiedente,!=,5"
"Autorità mittente","Comune ente - Descrizione","NO","evento.trascrizioneNascita.autoritaMittente","nomeComuneEnte","","evento.richiedente.idTipoRichiedente,!=,5"
"Autorità mittente","Data formazione documento","SI","evento.trascrizioneNascita.autoritaMittente","dataTrascrizione","","evento.richiedente.idTipoRichiedente,!=,5"
"Autorità mittente","Estremi documento","SI","evento.trascrizioneNascita.autoritaMittente","estremiDocumento","","evento.richiedente.idTipoRichiedente,!=,5"
"Riassunto ente pubblico","Data richiesta trascrizione","SI","evento.trascrizioneNascita","dataComunicazione","","evento.richiedente.idTipoRichiedente,!=,5"
"Riassunto ente pubblico","Riassunto","SI","evento.trascrizioneNascita","testoLibero","","evento.richiedente.idTipoRichiedente,!=,5"
"Riassunto","Tipo richiesta","NO","evento.trascrizioneNascita","tipoDichiarazione","","evento.richiedente.idTipoRichiedente,=,5"
"Riassunto","Data richiesta trascrizione","SI","evento.trascrizioneNascita","dataComunicazione","","evento.richiedente.idTipoRichiedente,=,5"
"Riassunto","Riassunto","SI","evento.trascrizioneNascita","testoLibero","","evento.richiedente.idTipoRichiedente,=,5"
"Padre","Cognome","SI","evento.padre","cognome","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Nome","SI","evento.padre","nome","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Identificativo unico nazionale","NO","evento.padre","idANPR","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Sesso","SI","evento.padre","sesso","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Formato Data Nascita","NO","evento.padre","idFormatodata","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Formato Data Nascita - Descrizione","NO","evento.padre","formatodata","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Data nascita","SI","evento.padre","dataNascita","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Stato di nascita","SI","evento.padre","idStatoNascita","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Stato di nascita - Descrizione","SI","evento.padre","nomeStatoNascita","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Provincia di nascita","NO","evento.padre","idProvinciaNascita","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Provincia di nascita - Descrizione","NO","evento.padre","siglaProvinciaNascita","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Comune di nascita","NO","evento.padre","idComuneNascita","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Comune di nascita - Descrizione","NO","evento.padre","nomeComuneNascita","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Località estera","NO","evento.padre","localitaEsteraNascita","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Nazionalità","NO","evento.padre","idNazionalita","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Nazionalità - Descrizione","NO","evento.padre","nazionalita","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Comprensione","NO","evento.padre","tipoImpedimento","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Residenza non nota","NO","evento.padre","flagIrreperibile","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Stato di residenza","NO","evento.padre","idStatoResidenza","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Stato di residenza - Descrizione","NO","evento.padre","nomeStatoResidenza","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Provincia di residenza","NO","evento.padre","idProvinciaResidenza","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Provincia di residenza - Descrizione","NO","evento.padre","siglaProvinciaResidenza","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Comune di residenza","NO","evento.padre","idComuneResidenza","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Comune di residenza - Descrizione","NO","evento.padre","nomeComuneResidenza","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Indirizzo di residenza","NO","evento.padre","indirizzoResidenza","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","flag dichiarante","SI","evento.padre","flagDichiarante","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","flag comparente","NO","evento.padre","flagComparente","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","flag firmatario","NO","evento.padre","flagFirmatario","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Provincia AIRE","NO","evento.padre","idProvinciaAIRE","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Provincia AIRE - Descrizione","NO","evento.padre","siglaProvinciaAIRE","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Comune AIRE","NO","evento.padre","idComuneAIRE","","evento.richiedente.idTipoRichiedente,=,1"
"Padre","Comune AIRE - Descrizione","NO","evento.padre","nomeComuneAIRE","192.14","evento.richiedente.idTipoRichiedente,=,1"
"Madre","Cognome","SI","evento.madre","cognome","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Nome","SI","evento.madre","nome","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Identificativo unico nazionale","NO","evento.madre","idANPR","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Sesso","SI","evento.madre","sesso","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Formato Data Nascita","NO","evento.madre","idFormatodata","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Formato Data Nascita - Descrizione","NO","evento.madre","formatodata","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Data nascita","SI","evento.madre","dataNascita","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Stato di nascita","SI","evento.madre","idStatoNascita","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Stato di nascita - Descrizione","SI","evento.madre","nomeStatoNascita","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Provincia di nascita","NO","evento.madre","idProvinciaNascita","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Provincia di nascita - Descrizione","NO","evento.madre","siglaProvinciaNascita","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Comune di nascita","NO","evento.madre","idComuneNascita","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Comune di nascita - Descrizione","NO","evento.madre","nomeComuneNascita","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Località estera","NO","evento.madre","localitaEsteraNascita","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Nazionalità","NO","evento.madre","idNazionalita","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Nazionalità - Descrizione","NO","evento.madre","nazionalita","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Comprensione","NO","evento.madre","tipoImpedimento","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Residenza non nota","NO","evento.madre","flagIrreperibile","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Stato di residenza","NO","evento.madre","idStatoResidenza","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Stato di residenza - Descrizione","NO","evento.madre","nomeStatoResidenza","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Provincia di residenza","NO","evento.madre","idProvinciaResidenza","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Provincia di residenza - Descrizione","NO","evento.madre","siglaProvinciaResidenza","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Comune di residenza","NO","evento.madre","idComuneResidenza","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Comune di residenza - Descrizione","NO","evento.madre","nomeComuneResidenza","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Indirizzo di residenza","NO","evento.madre","indirizzoResidenza","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","flag dichiarante","SI","evento.madre","flagDichiarante","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","flag comparente","NO","evento.madre","flagComparente","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","flag firmatario","NO","evento.madre","flagFirmatario","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Provincia AIRE","NO","evento.madre","idProvinciaAIRE","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Provincia AIRE - Descrizione","NO","evento.madre","siglaProvinciaAIRE","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Comune AIRE","NO","evento.madre","idComuneAIRE","","evento.richiedente.idTipoRichiedente,=,2"
"Madre","Comune AIRE - Descrizione","NO","evento.madre","nomeComuneAIRE","192.14","evento.richiedente.idTipoRichiedente,=,2"
"Atto da trascrivere","Nome ente","SI","evento.trascrizioneNascita.attoEstero.enteEstero","nomeEnte","","obbligatoria"
"Atto da trascrivere","Stato ente","SI","evento.trascrizioneNascita.attoEstero.enteEstero","nazioneEnte","","obbligatoria"
"Atto da trascrivere","Stato ente - Descrizione","SI","evento.trascrizioneNascita.attoEstero.enteEstero","nomeNazioneEnte","","obbligatoria"
"Atto da trascrivere","Località estera","NO","evento.trascrizioneNascita.attoEstero.enteEstero","comuneEstero","","obbligatoria"
"Atto da trascrivere","Data formazione documento","SI","evento.trascrizioneNascita.attoEstero.enteEstero","dataTrascrizione","","obbligatoria"
"Atto da trascrivere","Descrizione documento","NO","evento.trascrizioneNascita.attoEstero.enteEstero","descrizione","","obbligatoria"
"Atto da trascrivere","Estremi documento","NO","evento.trascrizioneNascita.attoEstero.enteEstero","estremiDocumento","","obbligatoria"
"Dichiarazione volontà","Id atto","NO","evento.trascrizioneNascita.estremiDichiarazione","idAnsc","","obbligatoria"
"Dichiarazione volontà","Provincia registrazione","SI","evento.trascrizioneNascita.estremiDichiarazione","idProvinciaRegistrazione","","obbligatoria"
"Dichiarazione volontà","Provincia registrazione - Descrizione","SI","evento.trascrizioneNascita.estremiDichiarazione","siglaProvinciaRegistrazione","","obbligatoria"
"Dichiarazione volontà","Comune registrazione","SI","evento.trascrizioneNascita.estremiDichiarazione","idComuneRegistrazione","","obbligatoria"
"Dichiarazione volontà","Comune registrazione - Descrizione","SI","evento.trascrizioneNascita.estremiDichiarazione","nomeComuneRegistrazione","","obbligatoria"
"Dichiarazione volontà","Tipo evento","NO","evento.trascrizioneNascita.estremiDichiarazione","idtipocontenuto","","obbligatoria"
"Dichiarazione volontà","Numero Comunale","SI","evento.trascrizioneNascita.estremiDichiarazione","numeroatto","","obbligatoria"
"Dichiarazione volontà","Anno atto","SI","evento.trascrizioneNascita.estremiDichiarazione","annoAtto","","obbligatoria"
"Dichiarazione volontà","Data atto","NO","evento.trascrizioneNascita.estremiDichiarazione","dataformazione","","obbligatoria"
"Dichiarazione volontà","Parte","NO","evento.trascrizioneNascita.estremiDichiarazione","parte","","obbligatoria"
"Dichiarazione volontà","Serie","NO","evento.trascrizioneNascita.estremiDichiarazione","serie","","obbligatoria"
"Dichiarazione volontà","Volume","NO","evento.trascrizioneNascita.estremiDichiarazione","volume","","obbligatoria"
"Dichiarazione volontà","Tipo registro","SI","evento.trascrizioneNascita.estremiDichiarazione","tipologia","","obbligatoria"
"Seconda dichiarazione volontà","Id atto","NO","evento.trascrizioneNascita.eventoCollegato","idAnsc","","opzionale"
"Seconda dichiarazione volontà","Provincia registrazione","SI","evento.trascrizioneNascita.eventoCollegato","idProvinciaRegistrazione","","opzionale"
"Seconda dichiarazione volontà","Provincia registrazione - Descrizione","SI","evento.trascrizioneNascita.eventoCollegato","siglaProvinciaRegistrazione","","opzionale"
"Seconda dichiarazione volontà","Comune registrazione","SI","evento.trascrizioneNascita.eventoCollegato","idComuneRegistrazione","","opzionale"
"Seconda dichiarazione volontà","Comune registrazione - Descrizione","SI","evento.trascrizioneNascita.eventoCollegato","nomeComuneRegistrazione","","opzionale"
"Seconda dichiarazione volontà","Tipo evento","NO","evento.trascrizioneNascita.eventoCollegato","idtipocontenuto","","opzionale"
"Seconda dichiarazione volontà","Numero Comunale","SI","evento.trascrizioneNascita.eventoCollegato","numeroatto","","opzionale"
"Seconda dichiarazione volontà","Anno atto","SI","evento.trascrizioneNascita.eventoCollegato","annoAtto","","opzionale"
"Seconda dichiarazione volontà","Data atto","NO","evento.trascrizioneNascita.eventoCollegato","dataformazione","","opzionale"
"Seconda dichiarazione volontà","Parte","NO","evento.trascrizioneNascita.eventoCollegato","parte","","opzionale"
"Seconda dichiarazione volontà","Serie","NO","evento.trascrizioneNascita.eventoCollegato","serie","","opzionale"
"Seconda dichiarazione volontà","Volume","NO","evento.trascrizioneNascita.eventoCollegato","volume","","opzionale"
