"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule","Condizioni obbligatorieta'"
"Unito civilmente 1 (sesso rettificato)","Formato Data Nascita - Descrizione","NO","evento.intestatari[0]","formatodata","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Data nascita","SI","evento.intestatari[0]","dataNascita","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Stato di nascita","SI","evento.intestatari[0]","idStatoNascita","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Stato di nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Provincia di nascita","NO","evento.intestatari[0]","idProvinciaNascita","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Provincia di nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita","121.4","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Comune di nascita","NO","evento.intestatari[0]","idComuneNascita","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Comune di nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita","121.4","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Località estera","NO","evento.intestatari[0]","localitaEsteraNascita","121.4","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Nazionalità","SI","evento.intestatari[0]","idNazionalita","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Nazionalità - Descrizione","SI","evento.intestatari[0]","nazionalita","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Comprensione","NO","evento.intestatari[0]","tipoImpedimento","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Residenza non nota","NO","evento.intestatari[0]","flagIrreperibile","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Stato di residenza","NO","evento.intestatari[0]","idStatoResidenza","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Stato di residenza - Descrizione","NO","evento.intestatari[0]","nomeStatoResidenza","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Provincia di residenza","NO","evento.intestatari[0]","idProvinciaResidenza","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Provincia di residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Comune di residenza","NO","evento.intestatari[0]","idComuneResidenza","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Comune di residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Indirizzo di residenza","NO","evento.intestatari[0]","indirizzoResidenza","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","flag dichiarante","SI","evento.intestatari[0]","flagDichiarante","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","flag comparente","SI","evento.intestatari[0]","flagComparente","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","flag firmatario","SI","evento.intestatari[0]","flagFirmatario","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Provincia AIRE","NO","evento.intestatari[0]","idProvinciaAIRE","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Provincia AIRE - Descrizione","NO","evento.intestatari[0]","siglaProvinciaAIRE","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Comune AIRE","NO","evento.intestatari[0]","idComuneAIRE","","obbligatoria"
"Unito civilmente 1 (sesso rettificato)","Comune AIRE - Descrizione","NO","evento.intestatari[0]","nomeComuneAIRE","","obbligatoria"
"Unito civilmente 2","Cognome","NO","evento.intestatari[1]","cognome","121.4","obbligatoria"
"Unito civilmente 2","Nome","SI","evento.intestatari[1]","nome","","obbligatoria"
"Unito civilmente 2","Identificativo unico nazionale","NO","evento.intestatari[1]","idANPR","","obbligatoria"
"Unito civilmente 2","Sesso","SI","evento.intestatari[1]","sesso","","obbligatoria"
"Unito civilmente 2","Formato Data Nascita","NO","evento.intestatari[1]","idFormatodata","","obbligatoria"
"Unito civilmente 2","Formato Data Nascita - Descrizione","NO","evento.intestatari[1]","formatodata","","obbligatoria"
"Unito civilmente 2","Data nascita","SI","evento.intestatari[1]","dataNascita","","obbligatoria"
"Unito civilmente 2","Stato di nascita","SI","evento.intestatari[1]","idStatoNascita","","obbligatoria"
"Unito civilmente 2","Stato di nascita - Descrizione","SI","evento.intestatari[1]","nomeStatoNascita","","obbligatoria"
"Unito civilmente 2","Provincia di nascita","NO","evento.intestatari[1]","idProvinciaNascita","","obbligatoria"
"Unito civilmente 2","Provincia di nascita - Descrizione","NO","evento.intestatari[1]","siglaProvinciaNascita","121.4","obbligatoria"
"Unito civilmente 2","Comune di nascita","NO","evento.intestatari[1]","idComuneNascita","","obbligatoria"
"Unito civilmente 2","Comune di nascita - Descrizione","NO","evento.intestatari[1]","nomeComuneNascita","121.4","obbligatoria"
"Unito civilmente 2","Località estera","NO","evento.intestatari[1]","localitaEsteraNascita","121.4","obbligatoria"
"Unito civilmente 2","Nazionalità","SI","evento.intestatari[1]","idNazionalita","","obbligatoria"
"Unito civilmente 2","Nazionalità - Descrizione","SI","evento.intestatari[1]","nazionalita","","obbligatoria"
"Unito civilmente 2","Comprensione","NO","evento.intestatari[1]","tipoImpedimento","","obbligatoria"
"Unito civilmente 2","Residenza non nota","NO","evento.intestatari[1]","flagIrreperibile","","obbligatoria"
"Unito civilmente 2","Stato di residenza","NO","evento.intestatari[1]","idStatoResidenza","","obbligatoria"
"Unito civilmente 2","Stato di residenza - Descrizione","NO","evento.intestatari[1]","nomeStatoResidenza","","obbligatoria"
"Unito civilmente 2","Provincia di residenza","NO","evento.intestatari[1]","idProvinciaResidenza","","obbligatoria"
"Unito civilmente 2","Provincia di residenza - Descrizione","NO","evento.intestatari[1]","siglaProvinciaResidenza","","obbligatoria"
"Unito civilmente 2","Comune di residenza","NO","evento.intestatari[1]","idComuneResidenza","","obbligatoria"
"Unito civilmente 2","Comune di residenza - Descrizione","NO","evento.intestatari[1]","nomeComuneResidenza","","obbligatoria"
"Unito civilmente 2","Indirizzo di residenza","NO","evento.intestatari[1]","indirizzoResidenza","","obbligatoria"
"Unito civilmente 2","flag dichiarante","SI","evento.intestatari[1]","flagDichiarante","","obbligatoria"
"Unito civilmente 2","flag comparente","SI","evento.intestatari[1]","flagComparente","","obbligatoria"
"Unito civilmente 2","flag firmatario","SI","evento.intestatari[1]","flagFirmatario","","obbligatoria"
"Unito civilmente 2","Provincia AIRE","NO","evento.intestatari[1]","idProvinciaAIRE","","obbligatoria"
"Unito civilmente 2","Provincia AIRE - Descrizione","NO","evento.intestatari[1]","siglaProvinciaAIRE","","obbligatoria"
"Unito civilmente 2","Comune AIRE","NO","evento.intestatari[1]","idComuneAIRE","","obbligatoria"
"Unito civilmente 2","Comune AIRE - Descrizione","NO","evento.intestatari[1]","nomeComuneAIRE","","obbligatoria"
"Atto di Nascita Unito Civilmente 1","Id atto","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","idAnsc","","opzionale"
"Atto di Nascita Unito Civilmente 1","Provincia registrazione","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","idProvinciaRegistrazione","","opzionale"
"Atto di Nascita Unito Civilmente 1","Provincia registrazione - Descrizione","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","siglaProvinciaRegistrazione","","opzionale"
"Atto di Nascita Unito Civilmente 1","Comune registrazione","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","idComuneRegistrazione","","opzionale"
"Atto di Nascita Unito Civilmente 1","Comune registrazione - Descrizione","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","nomeComuneRegistrazione","","opzionale"
"Atto di Nascita Unito Civilmente 1","Tipo evento","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","idtipocontenuto","","opzionale"
"Atto di Nascita Unito Civilmente 1","Numero Comunale","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","numeroatto","","opzionale"
"Atto di Nascita Unito Civilmente 1","Anno atto","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","annoAtto","","opzionale"
"Atto di Nascita Unito Civilmente 1","Data atto","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","dataformazione","","opzionale"
"Atto di Nascita Unito Civilmente 1","Parte","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","parte","","opzionale"
"Atto di Nascita Unito Civilmente 1","Serie","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","serie","","opzionale"
"Atto di Nascita Unito Civilmente 1","Volume","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","volume","","opzionale"
"Atto di Nascita Unito Civilmente 1","Tipo registro","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge1","tipologia","","opzionale"
"Atto di matrimonio","Id atto","NO","evento.eventoCollegato","idAnsc","","obbligatoria"
"Atto di matrimonio","Provincia registrazione","SI","evento.eventoCollegato","idProvinciaRegistrazione","","obbligatoria"
"Atto di matrimonio","Provincia registrazione - Descrizione","SI","evento.eventoCollegato","siglaProvinciaRegistrazione","","obbligatoria"
"Atto di matrimonio","Comune registrazione","SI","evento.eventoCollegato","idComuneRegistrazione","","obbligatoria"
"Atto di matrimonio","Comune registrazione - Descrizione","SI","evento.eventoCollegato","nomeComuneRegistrazione","","obbligatoria"
"Atto di matrimonio","Numero Comunale","SI","evento.eventoCollegato","numeroatto","","obbligatoria"
"Atto di matrimonio","Anno atto","SI","evento.eventoCollegato","annoAtto","","obbligatoria"
"Atto di matrimonio","Data atto","SI","evento.eventoCollegato","dataformazione","","obbligatoria"
"Atto di matrimonio","Tipo registro","SI","evento.eventoCollegato","tipologia","","obbligatoria"
"Atto di Nascita Unito Civilmente 2","Id atto","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","idAnsc","","opzionale"
"Atto di Nascita Unito Civilmente 2","Provincia registrazione","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","idProvinciaRegistrazione","","opzionale"
"Atto di Nascita Unito Civilmente 2","Provincia registrazione - Descrizione","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","siglaProvinciaRegistrazione","","opzionale"
"Atto di Nascita Unito Civilmente 2","Comune registrazione","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","idComuneRegistrazione","","opzionale"
"Atto di Nascita Unito Civilmente 2","Comune registrazione - Descrizione","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","nomeComuneRegistrazione","","opzionale"
"Atto di Nascita Unito Civilmente 2","Tipo evento","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","idtipocontenuto","","opzionale"
"Atto di Nascita Unito Civilmente 2","Numero Comunale","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","numeroatto","","opzionale"
"Atto di Nascita Unito Civilmente 2","Anno atto","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","annoAtto","","opzionale"
"Atto di Nascita Unito Civilmente 2","Data atto","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","dataformazione","","opzionale"
"Atto di Nascita Unito Civilmente 2","Parte","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","parte","","opzionale"
"Atto di Nascita Unito Civilmente 2","Serie","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","serie","","opzionale"
"Atto di Nascita Unito Civilmente 2","Volume","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","volume","","opzionale"
"Atto di Nascita Unito Civilmente 2","Tipo registro","NO","evento.datiEventoUnioneCivile.attoNascitaConiuge2","tipologia","","opzionale"
