"Interprete","Provincia di nascita - Descrizione","NO","evento.interprete","siglaProvinciaNascita","195,196"
"Interprete","Comune di nascita","NO","evento.interprete","idComuneNascita",""
"Interprete","Comune di nascita - Descrizione","NO","evento.interprete","nomeComuneNascita","195,196"
"Interprete","Nazionalita","NO","evento.interprete","idNazionalita",""
"Interprete","Nazionalita - Descrizione","NO","evento.interprete","nazionalita","195,196"
"Interprete","Stato di residenza","NO","evento.interprete","idStatoResidenza",""
"Interprete","Stato di residenza - Descrizione","NO","evento.interprete","nomeStatoResidenza","195,196"
"Interprete","Provincia di residenza","NO","evento.interprete","idProvinciaResidenza",""
"Interprete","Provincia di residenza - Descrizione","NO","evento.interprete","siglaProvinciaResidenza","195,196"
"Interprete","Comune di residenza","NO","evento.interprete","idComuneResidenza",""
"Interprete","Comune di residenza - Descrizione","NO","evento.interprete","nomeComuneResidenza","195,196"
"Interprete","Indirizzo di residenza","NO","evento.interprete","indirizzoResidenza","195,196"
"Interprete","flag dichiarante","NO","evento.interprete","flagDichiarante","195,196"
"Interprete","flag comparente","NO","evento.interprete","flagComparente","195,196"
"Interprete","flag firmatario","NO","evento.interprete","flagFirmatario","195,196"
"Dettagli evento","Condizioni dichiarante","SI","evento.datiDichiarante","comprensione",""
"Dettagli evento","Motivo impedimento scrittura","NO","evento.datiDichiarante","motivoImpedimentoScrittura","195"
"Dettagli evento","Presenza interprete","SI","evento","ausilioInterprete",""
"Dettagli evento","Tipo Accertamento","SI","evento.datiDiNascita","tipoAccertamento",""
