"Marito","Comune di residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza","193-ter"
"Marito","Indirizzo di residenza","NO","evento.intestatari[0]","indirizzoResidenza","193-ter"
"Marito","flag dichiarante","SI","evento.intestatari[0]","flagDichiarante",""
"Marito","flag comparente","SI","evento.intestatari[0]","flagComparente",""
"Marito","flag firmatario","SI","evento.intestatari[0]","flagFirmatario",""
"Moglie","Cognome","NO","evento.intestatari[1]","cognome","193-ter"
"Moglie","Nome","SI","evento.intestatari[1]","nome",""
"Moglie","Sesso","SI","evento.intestatari[1]","sesso",""
"Moglie","Data nascita","SI","evento.intestatari[1]","dataNascita",""
"Moglie","Stato di nascita","SI","evento.intestatari[1]","idStatoNascita",""
"Moglie","Stato di nascita - Descrizione","SI","evento.intestatari[1]","nomeStatoNascita",""
"Moglie","Provincia di nascita","NO","evento.intestatari[1]","idProvinciaNascita",""
"Moglie","Provincia di nascita - Descrizione","NO","evento.intestatari[1]","siglaProvinciaNascita","193-ter"
"Moglie","Comune di nascita","NO","evento.intestatari[1]","idComuneNascita",""
"Moglie","Comune di nascita - Descrizione","NO","evento.intestatari[1]","nomeComuneNascita","193-ter"
"Moglie","Nazionalita","SI","evento.intestatari[1]","idNazionalita",""
"Moglie","Nazionalita - Descrizione","SI","evento.intestatari[1]","nazionalita",""
"Moglie","Stato di residenza","SI","evento.intestatari[1]","idStatoResidenza",""
"Moglie","Stato di residenza - Descrizione","SI","evento.intestatari[1]","nomeStatoResidenza",""
"Moglie","Provincia di residenza","NO","evento.intestatari[1]","idProvinciaResidenza",""
"Moglie","Provincia di residenza - Descrizione","NO","evento.intestatari[1]","siglaProvinciaResidenza","193-ter"
"Moglie","Comune di residenza","NO","evento.intestatari[1]","idComuneResidenza",""
"Moglie","Comune di residenza - Descrizione","NO","evento.intestatari[1]","nomeComuneResidenza","193-ter"
"Moglie","Indirizzo di residenza","NO","evento.intestatari[1]","indirizzoResidenza","193-ter"
"Moglie","flag dichiarante","SI","evento.intestatari[1]","flagDichiarante",""
"Moglie","flag comparente","SI","evento.intestatari[1]","flagComparente",""
"Moglie","flag firmatario","SI","evento.intestatari[1]","flagFirmatario",""
"Avvocato Marito","Cognome","NO","evento.negoziazioneAssistita.avvocatoConiuge1","cognome","193-ter"
"Avvocato Marito","Nome","NO","evento.negoziazioneAssistita.avvocatoConiuge1","nome","193-ter"
"Avvocato Marito","Foro di appartenenza","NO","evento.negoziazioneAssistita","foroAvvocatoConiuge1","193-ter"
"Avvocato Moglie","Cognome","NO","evento.negoziazioneAssistita.avvocatoConiuge2","cognome","193-ter"
"Avvocato Moglie","Nome","NO","evento.negoziazioneAssistita.avvocatoConiuge2","nome","193-ter"
"Avvocato Moglie","Foro di appartenenza","NO","evento.negoziazioneAssistita","foroAvvocatoConiuge2","193-ter"
"Accordo Marito","Data ricezione","SI","evento.negoziazioneAssistita","dataRicezioneAttoConiuge1",""
"Accordo Marito","Protocollo","SI","evento.negoziazioneAssistita","protocolloAttoConiuge1",""
"Accordo Moglie","Data ricezione","SI","evento.negoziazioneAssistita","dataRicezioneAttoConiuge2",""
"Accordo Moglie","Protocollo","SI","evento.negoziazioneAssistita","protocolloAttoConiuge2",""
"Provvedimento Autorità Giudiziaria","Data formazione documento","SI","evento.negoziazioneAssistita.provvedimentoAutoritaGiudiziaria","dataTrascrizione",""
"Provvedimento Autorità Giudiziaria","Estremi documento","SI","evento.negoziazioneAssistita.provvedimentoAutoritaGiudiziaria","estremiDocumento",""
"Provvedimento Autorità Giudiziaria","Nome ente","SI","evento.negoziazioneAssistita.provvedimentoAutoritaGiudiziaria","nomeEnte",""
"Provvedimento Autorità Giudiziaria","Provincia ente","SI","evento.negoziazioneAssistita.provvedimentoAutoritaGiudiziaria","idProvinciaEnte",""
"Provvedimento Autorità Giudiziaria","Provincia ente - Descrizione","SI","evento.negoziazioneAssistita.provvedimentoAutoritaGiudiziaria","siglaProvinciaEnte",""
"Provvedimento Autorità Giudiziaria","Comune ente","SI","evento.negoziazioneAssistita.provvedimentoAutoritaGiudiziaria","idComuneEnte",""
"Provvedimento Autorità Giudiziaria","Comune ente - Descrizione","SI","evento.negoziazioneAssistita.provvedimentoAutoritaGiudiziaria","nomeComuneEnte",""
"Provvedimento Autorità Giudiziaria","Data deposito","NO","evento.negoziazioneAssistita","dataDepositoProvvedimento",""
"Provvedimento Autorità Giudiziaria","Data comunicazione agli avvocati","NO","evento.negoziazioneAssistita","dataComunicazioneProvvedimento",""
"Provvedimento Autorità Giudiziaria","Data acquisizione avvocato marito","NO","evento.negoziazioneAssistita","dataCertifAcquisitaAvvConiuge1",""
"Provvedimento Autorità Giudiziaria","Data acquisizione avvocato moglie","NO","evento.negoziazioneAssistita","dataCertifAcquisitaAvvConiuge2",""
"Dettagli evento","Tipo accordo","SI","evento.negoziazioneAssistita","tipoAccordo",""
