"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Intestatario","Stato Nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita",""
"Intestatario","Provincia Nascita","NO","evento.intestatari[0]","idProvinciaNascita",""
"Intestatario","Provincia Nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita","74"
"Intestatario","Comune Nascita","NO","evento.intestatari[0]","idComuneNascita",""
"Intestatario","Comune Nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita","74"
"Intestatario","Nazionalità","NO","evento.intestatari[0]","idNazionalita",""
"Intestatario","Nazionalità - Descrizione","NO","evento.intestatari[0]","nazionalita","74"
"Intestatario","Stato Residenza","SI","evento.intestatari[0]","idStatoResidenza",""
"Intestatario","Stato Residenza - Descrizione","SI","evento.intestatari[0]","nomeStatoResidenza",""
"Intestatario","Provincia Residenza","NO","evento.intestatari[0]","idProvinciaResidenza",""
"Intestatario","Provincia Residenza - Descrizione","NO","evento.intestatari[0]","siglaProvinciaResidenza","74"
"Intestatario","Comune Residenza","NO","evento.intestatari[0]","idComuneResidenza",""
"Intestatario","Comune Residenza - Descrizione","NO","evento.intestatari[0]","nomeComuneResidenza","74"
"Intestatario","Indirizzo Residenza","NO","evento.intestatari[0]","indirizzoResidenza","74"
"Dati Generali","Riassunto della dichiarazione","SI","evento.datiEventoCittadinanza","riassuntoDichiarazione",""
"Interprete","Cognome","NO","evento.interprete","cognome","195,196"
"Interprete","Nome","NO","evento.interprete","nome","195,196"
"Interprete","Sesso","NO","evento.interprete","sesso","195,196"
"Interprete","Data nascita","NO","evento.interprete","dataNascita","195,196"
"Interprete","Stato di nascita","NO","evento.interprete","idStatoNascita",""
"Interprete","Stato di nascita - Descrizione","NO","evento.interprete","nomeStatoNascita","195,196"
"Interprete","Provincia di nascita","NO","evento.interprete","idProvinciaNascita",""
"Interprete","Provincia di nascita - Descrizione","NO","evento.interprete","siglaProvinciaNascita","195,196"
"Interprete","Comune di nascita","NO","evento.interprete","idComuneNascita",""
"Interprete","Comune di nascita - Descrizione","NO","evento.interprete","nomeComuneNascita","195,196"
"Interprete","Nazionalita","NO","evento.interprete","idNazionalita",""
"Interprete","Nazionalita - Descrizione","NO","evento.interprete","nazionalita","195,196"
"Interprete","Stato di residenza","NO","evento.interprete","idStatoResidenza",""
"Interprete","Stato di residenza - Descrizione","NO","evento.interprete","nomeStatoResidenza","195,196"
"Interprete","Provincia di residenza","NO","evento.interprete","idProvinciaResidenza",""
"Interprete","Provincia di residenza - Descrizione","NO","evento.interprete","siglaProvinciaResidenza","195,196"
"Interprete","Comune di residenza","NO","evento.interprete","idComuneResidenza",""
"Interprete","Comune di residenza - Descrizione","NO","evento.interprete","nomeComuneResidenza","195,196"
"Interprete","Indirizzo di residenza","NO","evento.interprete","indirizzoResidenza","195,196"
"Interprete","flag dichiarante","NO","evento.interprete","flagDichiarante","195,196"
"Interprete","flag comparente","NO","evento.interprete","flagComparente","195,196"
"Interprete","flag firmatario","NO","evento.interprete","flagFirmatario","195,196"
"Dettagli evento","Condizioni dichiarante","SI","evento.datiDichiarante","comprensione",""
"Dettagli evento","Motivo impedimento scrittura","NO","evento.datiDichiarante","motivoImpedimentoScrittura","195"
"Dettagli evento","Presenza interprete","SI","evento","ausilioInterprete",""
"Dettagli evento","Presentazione documenti","SI","evento","datiProdotti",""
"Dettagli evento","Riconoscimento Sentenza","SI","evento","idRiconoscimentoSentenza",""
