"Interprete","Comune di residenza","NO","evento.interprete","idComuneResidenza",""
"Interprete","Comune di residenza - Descrizione","NO","evento.interprete","nomeComuneResidenza","195,196"
"Interprete","Indirizzo di residenza","NO","evento.interprete","indirizzoResidenza","195,196"
"Interprete","flag dichiarante","NO","evento.interprete","flagDichiarante","195,196"
"Interprete","flag comparente","NO","evento.interprete","flagComparente","195,196"
"Interprete","flag firmatario","NO","evento.interprete","flagFirmatario","195,196"
"Dettagli evento","Condizioni dichiarante","SI","evento.datiDichiarante","comprensione",""
"Dettagli evento","Motivo impedimento scrittura","NO","evento.datiDichiarante","motivoImpedimentoScrittura","195"
"Dettagli evento","Presenza interprete","SI","evento","ausilioInterprete",""
"Dettagli evento","Indirizzo posta autorità","SI","evento.datiEventoCittadinanza","indirizzoPostaAutorità",""
